node_id,node_type,identifier,source_file,contract_name,function_name,line_start,line_end,extra_json
modifier:require_manual_cases.non_buggy_single_st_req_1.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_1,31,33,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.non_buggy_single_st_req_1.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_1,32,32,"{""_layers"": [""stage1_ast""], ""ast_id"": 52, ""src"": ""501:37:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.non_buggy_single_st_req_1.1.1,Require,require,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_1,32,32,"{""_layers"": [""stage1_ast""], ""ast_id"": 51, ""src"": ""501:37:0""}"
call:require_manual_cases.non_buggy_single_st_req_1.1.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_1,32,32,"{""_layers"": [""stage1_ast""], ""ast_id"": 50, ""src"": ""509:28:0""}"
call:require_manual_cases.non_buggy_single_st_req_1.1.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_1,32,32,"{""_layers"": [""stage1_ast""], ""ast_id"": 49, ""src"": ""509:26:0""}"
function:require_manual_cases.bug_require_22,Function,bug_require_22,require_manual_cases.sol,require_manual_cases,bug_require_22,36,40,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 77, ""src"": ""556:120:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.bug_require_22.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,bug_require_22,36,40,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.bug_require_22.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,bug_require_22,37,37,"{""_layers"": [""stage1_ast""], ""ast_id"": 59, ""src"": ""598:3:0"", ""stmt_kind"": ""ExpressionStatement""}"
stmt:require_manual_cases.bug_require_22.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,bug_require_22,38,38,"{""_layers"": [""stage1_ast""], ""ast_id"": 69, ""src"": ""611:35:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.bug_require_22.2.1,Require,require,require_manual_cases.sol,require_manual_cases,bug_require_22,38,38,"{""_layers"": [""stage1_ast""], ""ast_id"": 68, ""src"": ""611:35:0""}"
call:require_manual_cases.bug_require_22.2.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,bug_require_22,38,38,"{""_layers"": [""stage1_ast""], ""ast_id"": 67, ""src"": ""619:26:0""}"
call:require_manual_cases.bug_require_22.2.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,bug_require_22,38,38,"{""_layers"": [""stage1_ast""], ""ast_id"": 66, ""src"": ""619:24:0""}"
stmt:require_manual_cases.bug_require_22.3,Stmt,stmt_3,require_manual_cases.sol,require_manual_cases,bug_require_22,39,39,"{""_layers"": [""stage1_ast""], ""ast_id"": 75, ""src"": ""656:13:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.bug_require_22.3.1,Require,require,require_manual_cases.sol,require_manual_cases,bug_require_22,39,39,"{""_layers"": [""stage1_ast""], ""ast_id"": 74, ""src"": ""656:13:0""}"
function:require_manual_cases.non_buggy_single_st_req_2,Function,non_buggy_single_st_req_2,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_2,42,44,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 96, ""src"": ""685:108:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.non_buggy_single_st_req_2.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_2,42,44,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.non_buggy_single_st_req_2.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_2,43,43,"{""_layers"": [""stage1_ast""], ""ast_id"": 94, ""src"": ""741:45:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.non_buggy_single_st_req_2.1.1,Require,require,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_2,43,43,"{""_layers"": [""stage1_ast""], ""ast_id"": 93, ""src"": ""741:45:0""}"
call:require_manual_cases.non_buggy_single_st_req_2.1.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_2,43,43,"{""_layers"": [""stage1_ast""], ""ast_id"": 91, ""src"": ""759:26:0""}"
call:require_manual_cases.non_buggy_single_st_req_2.1.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_2,43,43,"{""_layers"": [""stage1_ast""], ""ast_id"": 90, ""src"": ""759:24:0""}"
function:require_manual_cases.non_buggy_single_st_req_3,Function,non_buggy_single_st_req_3,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_3,46,48,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 115, ""src"": ""799:107:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.non_buggy_single_st_req_3.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_3,46,48,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.non_buggy_single_st_req_3.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_3,47,47,"{""_layers"": [""stage1_ast""], ""ast_id"": 113, ""src"": ""854:45:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.non_buggy_single_st_req_3.1.1,Require,require,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_3,47,47,"{""_layers"": [""stage1_ast""], ""ast_id"": 112, ""src"": ""854:45:0""}"
call:require_manual_cases.non_buggy_single_st_req_3.1.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_3,47,47,"{""_layers"": [""stage1_ast""], ""ast_id"": 110, ""src"": ""872:26:0""}"
call:require_manual_cases.non_buggy_single_st_req_3.1.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_3,47,47,"{""_layers"": [""stage1_ast""], ""ast_id"": 109, ""src"": ""872:24:0""}"
function:require_manual_cases.slither_2b,Function,slither_2b,require_manual_cases.sol,require_manual_cases,slither_2b,50,53,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 134, ""src"": ""912:171:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.slither_2b.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,slither_2b,50,53,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.slither_2b.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,slither_2b,52,52,"{""_layers"": [""stage1_ast""], ""ast_id"": 132, ""src"": ""1031:45:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.slither_2b.1.1,Require,require,require_manual_cases.sol,require_manual_cases,slither_2b,52,52,"{""_layers"": [""stage1_ast""], ""ast_id"": 131, ""src"": ""1031:45:0""}"
call:require_manual_cases.slither_2b.1.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,slither_2b,52,52,"{""_layers"": [""stage1_ast""], ""ast_id"": 125, ""src"": ""1039:26:0""}"
call:require_manual_cases.slither_2b.1.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,slither_2b,52,52,"{""_layers"": [""stage1_ast""], ""ast_id"": 124, ""src"": ""1039:24:0""}"
function:require_manual_cases.non_buggy_single_st_req_4,Function,non_buggy_single_st_req_4,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_4,55,57,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 153, ""src"": ""1089:108:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.non_buggy_single_st_req_4.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_4,55,57,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.non_buggy_single_st_req_4.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_4,56,56,"{""_layers"": [""stage1_ast""], ""ast_id"": 151, ""src"": ""1145:45:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.non_buggy_single_st_req_4.1.1,Require,require,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_4,56,56,"{""_layers"": [""stage1_ast""], ""ast_id"": 150, ""src"": ""1145:45:0""}"
call:require_manual_cases.non_buggy_single_st_req_4.1.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_4,56,56,"{""_layers"": [""stage1_ast""], ""ast_id"": 144, ""src"": ""1153:26:0""}"
call:require_manual_cases.non_buggy_single_st_req_4.1.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,non_buggy_single_st_req_4,56,56,"{""_layers"": [""stage1_ast""], ""ast_id"": 143, ""src"": ""1153:24:0""}"
function:require_manual_cases.slither_2,Function,slither_2,require_manual_cases.sol,require_manual_cases,slither_2,60,62,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 176, ""src"": ""1204:100:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.slither_2.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,slither_2,60,62,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.slither_2.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,slither_2,61,61,"{""_layers"": [""stage1_ast""], ""ast_id"": 174, ""src"": ""1244:53:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.slither_2.1.1,Require,require,require_manual_cases.sol,require_manual_cases,slither_2,61,61,"{""_layers"": [""stage1_ast""], ""ast_id"": 173, ""src"": ""1244:53:0""}"
call:require_manual_cases.slither_2.1.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,slither_2,61,61,"{""_layers"": [""stage1_ast""], ""ast_id"": 167, ""src"": ""1262:26:0""}"
call:require_manual_cases.slither_2.1.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,slither_2,61,61,"{""_layers"": [""stage1_ast""], ""ast_id"": 166, ""src"": ""1262:24:0""}"
function:require_manual_cases.non_buggy_1,Function,non_buggy_1,require_manual_cases.sol,require_manual_cases,non_buggy_1,64,70,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 211, ""src"": ""1310:171:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.non_buggy_1.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,non_buggy_1,64,70,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.non_buggy_1.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,non_buggy_1,65,65,"{""_layers"": [""stage1_ast""], ""ast_id"": 184, ""src"": ""1355:8:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.non_buggy_1.1.1,Assignment,assign_1_1,require_manual_cases.sol,require_manual_cases,non_buggy_1,65,65,"{""_layers"": [""stage1_ast""], ""ast_id"": 183, ""src"": ""1355:8:0"", ""operator"": ""="", ""type"": ""uint256""}"
stmt:require_manual_cases.non_buggy_1.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,non_buggy_1,66,66,"{""_layers"": [""stage1_ast""], ""ast_id"": 190, ""src"": ""1377:13:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.non_buggy_1.2.1,Require,require,require_manual_cases.sol,require_manual_cases,non_buggy_1,66,66,"{""_layers"": [""stage1_ast""], ""ast_id"": 189, ""src"": ""1377:13:0""}"
stmt:require_manual_cases.non_buggy_1.3,Stmt,stmt_3,require_manual_cases.sol,require_manual_cases,non_buggy_1,67,67,"{""_layers"": [""stage1_ast""], ""ast_id"": 201, ""src"": ""1404:26:0"", ""stmt_kind"": ""ExpressionStatement""}"
call:require_manual_cases.non_buggy_1.3.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,non_buggy_1,67,67,"{""_layers"": [""stage1_ast""], ""ast_id"": 200, ""src"": ""1404:26:0""}"
call:require_manual_cases.non_buggy_1.3.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,non_buggy_1,67,67,"{""_layers"": [""stage1_ast""], ""ast_id"": 199, ""src"": ""1404:24:0""}"
stmt:require_manual_cases.non_buggy_1.4,Stmt,stmt_4,require_manual_cases.sol,require_manual_cases,non_buggy_1,68,69,"{""_layers"": [""stage1_ast""], ""ast_id"": 209, ""src"": ""1444:30:0"", ""stmt_kind"": ""IfStatement""}"
assign:require_manual_cases.non_buggy_1.4.1,Assignment,assign_4_1,require_manual_cases.sol,require_manual_cases,non_buggy_1,69,69,"{""_layers"": [""stage1_ast""], ""ast_id"": 207, ""src"": ""1469:5:0"", ""operator"": ""+="", ""type"": ""uint256""}"
function:require_manual_cases.buggy_require_1,Function,buggy_require_1,require_manual_cases.sol,require_manual_cases,buggy_require_1,72,80,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 249, ""src"": ""1483:165:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.buggy_require_1.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,buggy_require_1,72,80,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.buggy_require_1.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,buggy_require_1,74,74,"{""_layers"": [""stage1_ast""], ""ast_id"": 219, ""src"": ""1547:13:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.buggy_require_1.1.1,Require,require,require_manual_cases.sol,require_manual_cases,buggy_require_1,74,74,"{""_layers"": [""stage1_ast""], ""ast_id"": 218, ""src"": ""1547:13:0""}"
stmt:require_manual_cases.buggy_require_1.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,buggy_require_1,75,75,"{""_layers"": [""stage1_ast""], ""ast_id"": 225, ""src"": ""1566:8:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.buggy_require_1.2.1,Assignment,assign_2_1,require_manual_cases.sol,require_manual_cases,buggy_require_1,75,75,"{""_layers"": [""stage1_ast""], ""ast_id"": 224, ""src"": ""1566:8:0"", ""operator"": ""="", ""type"": ""uint256""}"
stmt:require_manual_cases.buggy_require_1.3,Stmt,stmt_3,require_manual_cases.sol,require_manual_cases,buggy_require_1,76,76,"{""_layers"": [""stage1_ast""], ""ast_id"": 236, ""src"": ""1580:26:0"", ""stmt_kind"": ""ExpressionStatement""}"
call:require_manual_cases.buggy_require_1.3.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,buggy_require_1,76,76,"{""_layers"": [""stage1_ast""], ""ast_id"": 235, ""src"": ""1580:26:0""}"
call:require_manual_cases.buggy_require_1.3.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,buggy_require_1,76,76,"{""_layers"": [""stage1_ast""], ""ast_id"": 234, ""src"": ""1580:24:0""}"
stmt:require_manual_cases.buggy_require_1.4,Stmt,stmt_4,require_manual_cases.sol,require_manual_cases,buggy_require_1,77,79,"{""_layers"": [""stage1_ast""], ""ast_id"": 247, ""src"": ""1612:34:0"", ""stmt_kind"": ""IfStatement""}"
assign:require_manual_cases.buggy_require_1.4.1,Assignment,assign_4_1,require_manual_cases.sol,require_manual_cases,buggy_require_1,78,78,"{""_layers"": [""stage1_ast""], ""ast_id"": 244, ""src"": ""1630:9:0"", ""operator"": ""="", ""type"": ""uint256""}"
function:require_manual_cases.slither_3_DD,Function,slither_3_DD,require_manual_cases.sol,require_manual_cases,slither_3_DD,82,87,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 282, ""src"": ""1650:114:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.slither_3_DD.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,slither_3_DD,82,87,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.slither_3_DD.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,slither_3_DD,83,83,"{""_layers"": [""stage1_ast""], ""ast_id"": 257, ""src"": ""1689:13:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.slither_3_DD.1.1,Require,require,require_manual_cases.sol,require_manual_cases,slither_3_DD,83,83,"{""_layers"": [""stage1_ast""], ""ast_id"": 256, ""src"": ""1689:13:0""}"
stmt:require_manual_cases.slither_3_DD.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,slither_3_DD,84,84,"{""_layers"": [""stage1_ast""], ""ast_id"": 263, ""src"": ""1708:7:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.slither_3_DD.2.1,Assignment,assign_2_1,require_manual_cases.sol,require_manual_cases,slither_3_DD,84,84,"{""_layers"": [""stage1_ast""], ""ast_id"": 262, ""src"": ""1708:7:0"", ""operator"": ""="", ""type"": ""uint256""}"
stmt:require_manual_cases.slither_3_DD.3,Stmt,stmt_3,require_manual_cases.sol,require_manual_cases,slither_3_DD,85,85,"{""_layers"": [""stage1_ast""], ""ast_id"": 274, ""src"": ""1721:26:0"", ""stmt_kind"": ""ExpressionStatement""}"
call:require_manual_cases.slither_3_DD.3.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,slither_3_DD,85,85,"{""_layers"": [""stage1_ast""], ""ast_id"": 273, ""src"": ""1721:26:0""}"
call:require_manual_cases.slither_3_DD.3.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,slither_3_DD,85,85,"{""_layers"": [""stage1_ast""], ""ast_id"": 272, ""src"": ""1721:24:0""}"
stmt:require_manual_cases.slither_3_DD.4,Stmt,stmt_4,require_manual_cases.sol,require_manual_cases,slither_3_DD,86,86,"{""_layers"": [""stage1_ast""], ""ast_id"": 280, ""src"": ""1753:8:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.slither_3_DD.4.1,Assignment,assign_4_1,require_manual_cases.sol,require_manual_cases,slither_3_DD,86,86,"{""_layers"": [""stage1_ast""], ""ast_id"": 279, ""src"": ""1753:8:0"", ""operator"": ""="", ""type"": ""uint256""}"
function:require_manual_cases.non_buggy_require_1,Function,non_buggy_require_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_1,89,96,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 320, ""src"": ""1766:145:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.non_buggy_require_1.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_1,89,96,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
stmt:require_manual_cases.non_buggy_require_1.1,Stmt,stmt_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_1,90,90,"{""_layers"": [""stage1_ast""], ""ast_id"": 290, ""src"": ""1812:13:0"", ""stmt_kind"": ""ExpressionStatement""}"
require:require_manual_cases.non_buggy_require_1.1.1,Require,require,require_manual_cases.sol,require_manual_cases,non_buggy_require_1,90,90,"{""_layers"": [""stage1_ast""], ""ast_id"": 289, ""src"": ""1812:13:0""}"
stmt:require_manual_cases.non_buggy_require_1.2,Stmt,stmt_2,require_manual_cases.sol,require_manual_cases,non_buggy_require_1,91,91,"{""_layers"": [""stage1_ast""], ""ast_id"": 296, ""src"": ""1831:8:0"", ""stmt_kind"": ""ExpressionStatement""}"
assign:require_manual_cases.non_buggy_require_1.2.1,Assignment,assign_2_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_1,91,91,"{""_layers"": [""stage1_ast""], ""ast_id"": 295, ""src"": ""1831:8:0"", ""operator"": ""="", ""type"": ""uint256""}"
stmt:require_manual_cases.non_buggy_require_1.3,Stmt,stmt_3,require_manual_cases.sol,require_manual_cases,non_buggy_require_1,92,92,"{""_layers"": [""stage1_ast""], ""ast_id"": 307, ""src"": ""1845:26:0"", ""stmt_kind"": ""ExpressionStatement""}"
call:require_manual_cases.non_buggy_require_1.3.1,FunctionCall,call,require_manual_cases.sol,require_manual_cases,non_buggy_require_1,92,92,"{""_layers"": [""stage1_ast""], ""ast_id"": 306, ""src"": ""1845:26:0""}"
call:require_manual_cases.non_buggy_require_1.3.2,FunctionCall,value,require_manual_cases.sol,require_manual_cases,non_buggy_require_1,92,92,"{""_layers"": [""stage1_ast""], ""ast_id"": 305, ""src"": ""1845:24:0""}"
stmt:require_manual_cases.non_buggy_require_1.4,Stmt,stmt_4,require_manual_cases.sol,require_manual_cases,non_buggy_require_1,93,95,"{""_layers"": [""stage1_ast""], ""ast_id"": 318, ""src"": ""1877:32:0"", ""stmt_kind"": ""IfStatement""}"
assign:require_manual_cases.non_buggy_require_1.4.1,Assignment,assign_4_1,require_manual_cases.sol,require_manual_cases,non_buggy_require_1,94,94,"{""_layers"": [""stage1_ast""], ""ast_id"": 315, ""src"": ""1895:7:0"", ""operator"": ""="", ""type"": ""uint256""}"
function:require_manual_cases.buggy_require_indirect_cd,Function,buggy_require_indirect_cd,require_manual_cases.sol,require_manual_cases,buggy_require_indirect_cd,98,115,"{""_layers"": [""stage1_ast"", ""stage4_control""], ""ast_id"": 368, ""src"": ""1913:620:0"", ""kind"": """", ""visibility"": ""public"", ""stateMutability"": ""nonpayable"", ""implemented"": true, ""_conflict__kind"": [""declared_function_from_cfg""], ""actual_contract_name"": ""SimpleDAO""}"
modifier:require_manual_cases.buggy_require_indirect_cd.1,Modifier,modifier_1,require_manual_cases.sol,require_manual_cases,buggy_require_indirect_cd,98,115,"{""_layers"": [""stage1_ast""], ""source"": ""function.modifiers""}"
